audio	sentence	gender_domain
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-230705_bem_fb0_elicit_1.wav	icali mupepi acti nga cinshi bushe lyalikatwa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-040939_bem_798_elicit_21.wav	muli fyonse tufwile ukutotela ba katumbi naba katumba pali fyonse baletucitila mu ncende shonse ishaba sempya ne calo cesu ica congo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-112400_bem_798_elicit_18.wav	takuli umuntu nangu umo uulingile ukusuminisha ukumucusha nangu ukumucena	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-141341_bem_798_elicit_14.wav	pita uko impite uku temubiyo wanshila	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200929-215409_bem_fb0_elicit_36.wav	bati bafike apapatukile akamusebo kalola pa mr thorncroft baika pa ncinga bonse janet atambika joni ukuboko ukumushalikapo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-051828_bem_798_elicit_31.wav	ubuce bwamayanda buleeta ubupulumushi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-054811_bem_798_elicit_15.wav	paaba icibemba cakutila ifyuni ngafyapeelelwafibutukila kufisansala kukufwaya ubulo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-010537_bem_798_elicit_11.wav	mu cipande cabutatu twalalanda pa mulandu wakwa lesa elyo na ifwe bene	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201001-100406_bem_798_elicit_38.wav	kanshi alekwata ifintu ifiingi nensala teya kuumfwa pantu abaleisa baleleta ifintu ifingi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-045438_bem_d31_elicit_1.wav	ukufufunkanya indalama ku kalenga abaleshitisha ukukana pokelela ififwile ukusabankanishiwa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201013-134137_bem_fb0_elicit_11.wav	kebele kulya kwine ku kamuti e kwalinga ukwikala pa kubala pa kumona bwino apali utwakulya	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201013-141625_bem_fb0_elicit_22.wav	kuti bateya fye ayengi mpaka banaka kano fye ninshi ubukungilo nga bwapwa elyo balabwelela ku mushi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200918-110406_bem_798_elicit_44.wav	pantu ulushimu lubi luntu lushele kubuluba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200920-120041_bem_798_elicit_48.wav	inshila iisuma iyakuicingililamo kuli ubu bulwele ku konkafye inshila shapeelwa ishakuicingililamo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200921-163326_bem_d31_elicit_17.wav	apa tulemonapo ifyo ilintu yesu talatendeko kusambilisha alisambilile	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-000917_bem_d31_elicit_9.wav	ici citabo mwaba amashiwi na mashina yamo yamo ayakalamba ayasalwa ukufuma mu cipingo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-230705_bem_fb0_elicit_53.wav	ubushiku bushilile kantu cilumendo ulya ati mukashi wandi ni kale nailemona abantu bandi nayako njebamona	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-223740_bem_d31_elicit_21.wav	bacilolo ebalolekesha pa musango wa bantu abalingile ukuba mu lukuta	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-101707_bem_d31_elicit_44.wav	iyi milimo ilingile ukusalapule mibili ya misepela	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-023953_bem_d31_elicit_38.wav	elyo shikulu bantu asokolwele national registration card intu atolele pancende bakabolala basokwele umupeto	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200930-081904_bem_fb0_elicit_6.wav	neco joni alicimona cilia citukutuku kabili e musango wine alefwaya triumph uwa mipaipi ibili	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-172058_bem_fb0_elicit_8.wav	ilyo afikile pa mr thorncroft alitinine ukwingila ne citukutuku mu yadi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-214522_bem_798_elicit_30.wav	ilingi abantu baibimba mu fintu pantu kuli ifyo balekonkelela	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-165915_bem_798_elicit_4.wav	ngacakuti walikwata icitupa ca bwikashi icanshita inono nangu icitupa ca kwenekela icupo elyo walapita mu mutitikisha wamu ndupwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-033028_bem_798_elicit_0.wav	nomba umuntu wamano apula ilyano konse konse fye nangu nikumwanakashi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-231632_bem_fb0_elicit_42.wav	bamo abamwene janet uko alecinda jaivi mu biaolo baisasosa kuli banalume kwa joni	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201012-183344_bem_fb0_elicit_9.wav	pantu umufwi nelyo wayauma ku cibumbili ca musensenga	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-110537_bem_d31_elicit_21.wav	mu nshiku ishileisa nafimbi ifyakubelenga fikalasangwa pali ii website	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_30.wav	nangu ifitupa fya kwendela nangu ifitupa fimbi nafisungwa no muntu umbi elyo tekuti afikwate ilyo alefifwaya	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-003120_bem_798_elicit_42.wav	nangu ukutusha nokuya kumbi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201011-221153_bem_fb0_elicit_1.wav	icungulo abaice bonse abalumendo na bakashana balakolongana pamo ukulingana nomo bangalila mu citente cabo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-104230_bem_d31_elicit_22.wav	kanshi natucincile ukulashita cilanshita ilyo yafuma	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-234215_bem_fb0_elicit_16.wav	kuti cilya umuntu aikala fye akashita kanono aumfwa bamunkalamo abati	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-142856_bem_798_elicit_1.wav	umwana wa mupeta afwa ku nsala	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201004-201313_bem_fb0_elicit_16.wav	umuntu weweta mulopwe	1
/scratch/skscla001/experiments/datasets/bemgen/audio/13-201009-113828_bem_40e_elicit_21.wav	kuti abafika twaiminina cilya baikala twati mwashibukeni mukwai	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-120506_bem_798_elicit_15.wav	emukutila enshita ifyakulya fifula nganshi pantu ninshi abantu nabasombola baleti ngabalya baikuta fimo fileshalako na mufipe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-085315_bem_798_elicit_30.wav	kwalepele ba mailoshi banga	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-214144_bem_798_elicit_6.wav	ngacakuti ilyashi limo pali ifi fintu lyalimicitikilapo kuti mwasanga ukutangatwa ukwabula ukulipila pamo nokutungililwa mu calo ca australia	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-234215_bem_fb0_elicit_18.wav	eico kanshi twashuka apo waisa mwandi tata	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200914-213535_bem_d31_elicit_12.wav	two hundred kwacha kanono twalasova wilasakamana	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-004748_bem_d31_elicit_37.wav	ba folontiya volunteer ukufuma ku cilonganino ca scientology balebomba naba oasis forum	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-113920_bem_d31_elicit_47.wav	ici cikalaafwilisha ba editors ukulenga ifilimo ukumonekesha ifikankala elyo mu musango umuntu onse engasekelamo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_35.wav	mwalibako utubungwe utwalekenalekana mu calo ca australia utwingamyafwilisha	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-010158_bem_798_elicit_34.wav	umuntu onse apo apela talaba uku ifwena kwikoshi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201012-183344_bem_fb0_elicit_28.wav	pantu onse ulefwaya kuti atako kulila pa kwingila baleingila babili babili umo aya ku ibumba limo umubiye nao ku ibumba limbi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-072441_bem_d31_elicit_16.wav	imitekele isuma yaba mumafunde ya lupapulo ulucingilila insambu no buntungwa bwa bekala calo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-204525_bem_798_elicit_48.wav	nga kuti twabaafwa shani nga tatwishibe ifya kukabila kwabo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-000917_bem_d31_elicit_33.wav	paulo alandile ati ine nali nga imwe bene nemilimo alebomba	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201012-193916_bem_fb0_elicit_32.wav	batila umunwe umo tausala nda	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-043821_bem_798_elicit_2.wav	lelo ilyo aileshita saimoni uwamuletele ali cibulu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-192637_bem_346_elicit_1.wav	kuti waya mukwikala iredi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201006-105203_bem_fb0_elicit_5.wav	kanshi imbwa imbulalifu efyo yacitile yaishilecenjesha abantu	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-223427_bem_d31_elicit_7.wav	icilonganino cilekabilwa ukutendeka ukubomfya bwino indalama ifyuma na maka	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-022920_bem_798_elicit_45.wav	mu nshita ya kutusha mweka emo kali nokuyatandala kwa shamitombo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-011519_bem_fb0_elicit_19.wav	banalume bayakalipa sana pa mulandu wakuti joni alufya ifipe ifingi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-062208_bem_d31_elicit_32.wav	mutelemukile ku mumana no kusekesha sana ukulunga ifiswango mu wa balika	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-141341_bem_798_elicit_2.wav	ishuko lya munobe talyendelwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-185936_bem_d31_elicit_10.wav	pali iyi nshita ninshi sembe ekele fye mu cipuna	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_7.wav	ubuteko bwa calo ca australia tabusuminisha ukushitisha kwa bantu elyo no kusunga mu busha mumusango uuli onse	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-204525_bem_798_elicit_25.wav	nangu ukwingesusha imitima yabatetekela umo ku munankwe na kuli lesa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-002057_bem_fb0_elicit_20.wav	janet ndeumfwa impepo no mutwe ubwafita na fititi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201012-193916_bem_fb0_elicit_9.wav	e kalya kene nembele pamulu wa chapter uno akakuti  pakuti bamayo bese	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201006-090721_bem_fb0_elicit_37.wav	ebo bakashale bamona ifi fintu fyatupesha amano	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-222019_bem_fb0_elicit_16.wav	baguni na banshimu baikele ifyo fine baleumfwana	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200930-150533_bem_fb0_elicit_52.wav	janet atile ashilembela abafyashi bakwe ku lusaka papita fye isha kupenda bayasuka no kusumina basumina	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-005539_bem_fb0_elicit_34.wav	akatila fye ashisumuka nkesemushila na bamayo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-082418_bem_d31_elicit_43.wav	elyo pa cibelushi tukalapoka icitupa icakulangisha ukuti natupwisha amasambililo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-103454_bem_798_elicit_9.wav	ale caalo no kulula abo balandabube nga balyafye ninshi cabala capwa limbi kuti papita no mwaka clyo baisamona akantu kabili	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-013831_bem_798_elicit_49.wav	viloto ailesanga muhenda ali mu cifungo kaitali na mukenda ninshi ebene ba pa cambaso	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-125910_bem_798_elicit_17.wav	niwe kalingongo mulaala kwacenama	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-112400_bem_798_elicit_3.wav	ngacakuti imwe nangu umuntu umbi untu mwaishiba ali mu busanso tumineni ba kapokola pali zero zero zero	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-160552_bem_798_elicit_15.wav	ukutalusha umunobe ku fibusa nangu ku lupwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-061220_bem_798_elicit_25.wav	icitwe ubukulu lelo tayafulamo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-100107_bem_d31_elicit_44.wav	lesa amipaale konse uko muli	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-091908_bem_798_elicit_16.wav	bushe umwaice uwinga shishita wamusango shaani	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200929-215409_bem_fb0_elicit_40.wav	nga mulapitila ku biaolo kuti mwaisamfwaila ku mutupule wa mabotolo eko nkaba mailo akasuba	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-232741_bem_fb0_elicit_40.wav	wena ati balembepa fye cilemba asashile kwi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_5.wav	ukubomfya kwa mpango ukwine fye temutitikisha iyo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201011-225826_bem_fb0_elicit_26.wav	no kumuwela balemuwela	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-004908_bem_798_elicit_23.wav	calemusekesha ukumono kuu nshita yonse iyi baikele nankwe tabaleumfwa kuu aitashe nangufye ukuilurnbula nao ni mfumu nakalya	0
/scratch/skscla001/experiments/datasets/bemgen/audio/10-200914-180622_bem_346_elicit_29.wav	kanshi nomba tuli abakakulwa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-020137_bem_d31_elicit_5.wav	mwilembo ilyo tulemonapo tulemona ukutila yesu aposele inshita ya lucelocelo ukuba na lesa mu mapepo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-010537_bem_798_elicit_39.wav	palwa kwishiba yesu no kukansha mu cebo ukupitila mukusambilisha mu fifulo ifingi muno calo cesu ica zambia na ku bena mupalamano besu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200921-163326_bem_d31_elicit_19.wav	bushe kuti twasambilisha shani ukwabulo kusambilila	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200914-194432_bem_d31_elicit_2.wav	ala kabili chintelelwe naima ubulendo bwaku kalale	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200929-221342_bem_fb0_elicit_4.wav	janet nelyo ali fye umukashana uwamulenga abo baleyangala nankwe ku lusaka balimusambilishe imisango ya buwelewele ilya pa cina tauni batila bukapenta	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-102640_bem_d31_elicit_38.wav	yesu kristu atumine abasambi bakwe ilyo bapwile ukusambilila	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-234543_bem_d31_elicit_14.wav	ili shiwi lya bulungami bonse lilepilipula mapange yakwa lesa pa mwana wakwe yesu kristu	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-223740_bem_d31_elicit_49.wav	nakuba caishibikwa ukuti marko alembele yi mbila nsuma mu kwafwiiwa no mutumwa petro	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200929-223449_bem_fb0_elicit_43.wav	batini alasunga fye forty pounds atampa no kufwaya icitukutuku ca kushita	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-022920_bem_798_elicit_26.wav	no musango aendelemo ukwisa ku blueville	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-020249_bem_d31_elicit_37.wav	mulebelenga nokumona nga cakutila tukolwe tulya tubili nga twalipusuka kubuwelewele bwakukanaishiba nangu iyo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-044203_bem_d31_elicit_54.wav	basha abang'anda yabo balecula pa pamulandu wa balupwa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-192637_bem_346_elicit_31.wav	nyanta amakasa yobe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-193611_bem_346_elicit_38.wav	zenaida zenaida	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200923-230549_bem_798_elicit_40.wav	dabidi aipwishe amepusho pakuti omfwikishe ifishinka pali bulya ubwafya	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-062606_bem_798_elicit_0.wav	twaishibo kuti yesu kristu akwata umubili wakwe pano isonde	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-222234_bem_798_elicit_35.wav	ukusendelane fisendo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201012-190124_bem_fb0_elicit_34.wav	ilyo bafisha ku mushi abapalama ku ishiko nabo te pa kucincila bwangubwangu bapoka balawamya no munani bwinobwino	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-193222_bem_fb0_elicit_20.wav	bayalukila ku matero ukwaleikala abafyashi bakwa janet	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-105818_bem_798_elicit_64.wav	abantu abalwala amalwele ayasenda inshita iitali kabili ayayafya ukupola	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-224141_bem_fb0_elicit_0.wav	amatukuto ya fyula	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-043821_bem_798_elicit_49.wav	ici cifulo cabafye pa ncende iinono na bantu abengi balafwaya ukufumako	0
/scratch/skscla001/experiments/datasets/bemgen/audio/10-200914-180622_bem_346_elicit_41.wav	lumbanyeni zambia nokwanga	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-143137_bem_d31_elicit_5.wav	manje iwe iyi incito yobe ndekupoka waumfwa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-010537_bem_798_elicit_41.wav	ine john bwalya nafyalilwe ku luapula valley	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-110537_bem_d31_elicit_47.wav	ukwishiba abo abakalabelenga uyu magazini	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201011-221153_bem_fb0_elicit_28.wav	nga bapwa ukwimba balya abali ne nanda balekana bafumbata ne ndupi abali no kusonta nabo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-120506_bem_798_elicit_11.wav	kwaliba ne lumbo ilyo batila kabengele nsafya manika emukutila enshita ilyo icalo cibunda nokusapa sana	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-181036_bem_798_elicit_27.wav	tulekabila ukukwata abantu abengi ababa nga dabidi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-051828_bem_798_elicit_5.wav	twayafika pali mwine mushi umbi asenda abakulu mukunwa ubwalwa ine nashaala	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-222234_bem_798_elicit_14.wav	imikalile yakumfwana abakoshanya aba mutima umo kabili abalashikwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-120506_bem_798_elicit_32.wav	ku kuso kuli amashina yanshiku mu cibemba elyo ku kulyo kuli amashina yanshiku mu cisungu	0
