audio	sentence	gender_domain
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-051828_bem_798_elicit_5.wav	twayafika pali mwine mushi umbi asenda abakulu mukunwa ubwalwa ine nashaala	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-043821_bem_798_elicit_38.wav	icikope camutwe wa munenu uyo mwaishibana nankwe bwino bwino	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180102-143243_bem_d31_elicit_8.wav	tumone ifyo imikalile ya bantu mu luwingu yali ukufuma apo icalo ca zambia capokele ubuntungwa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-171929_bem_798_elicit_17.wav	ubunkalwe ku bana	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-113920_bem_d31_elicit_18.wav	kuti waishiba shani ngacakuti umuntu umo alitemwa lesa bushe mwali mutemwa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-002328_bem_798_elicit_4.wav	asokelela na bwangubwangu ku cuulu uko abikile mfalashi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-022920_bem_798_elicit_44.wav	ka viloto kashele ku sukulu pantu ninshi lyabuka nomba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200923-230549_bem_798_elicit_16.wav	nomba dabidi aleya no kubwela ukufuma kuli shauli no kuya kukucema umukuni wakwa wishi ku betelehemu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-053533_bem_798_elicit_23.wav	tulingile ukupeela umulimo kuli umo uwa muli ifwe ukulabelenga icipingo nankwe no kumwita ku masambililo ye pusukilo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200929-223449_bem_fb0_elicit_2.wav	cilumendo alomfwa fye ifyo bamusebanya neco pali na bakashana bambi mupepi nabo bawela na kawele cilumendo wa kantu abwela nalala na panshi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-015856_bem_798_elicit_39.wav	afikileye ubushiku bwine bwakusefyo bwinga	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-015856_bem_798_elicit_23.wav	mu nshikunkulu mwine emwali no kubo bwinga ku mushi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-133712_bem_798_elicit_33.wav	ilyashi lyakukati telyakutwala pacibwanse	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201001-105646_bem_798_elicit_8.wav	kakoshi sompakakoshi sompasompasompa sompa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-010158_bem_798_elicit_19.wav	kulaba nokumutuma ukutwala ifintu kumbi  mukumutuma balamusambilisha ukushiiba pafyo bamutuma	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-005222_bem_798_elicit_4.wav	bamono kupama kwafulisha bamusenda bamutwala na ku nanda abati aye asendame uleke atuushe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-193222_bem_fb0_elicit_2.wav	joni abukile bushikushiku	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-143137_bem_d31_elicit_47.wav	teti iwe ulenjikapamubili iwe	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-212422_bem_fb0_elicit_49.wav	apa pene e pafuma no mwenso wa kutiina abantu nelyo kaice kuti kamutiinya afulumuka ulwinelwine asha anya na mafi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_14.wav	mu nshila baaculile cibi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-031630_bem_d31_elicit_23.wav	abena kristu nelyo inkuta tekuti beminine muli bumushilo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-120021_bem_d31_elicit_22.wav	na cimbi pali ico magazini wa bena kristu muli cila calo ulekabilwa ifya bupe na fimbipo ukufuma ku bena kristu ba muli ico calo abaipeleshe ukutungilila umulimo wakwa lesa mu kupela	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-104230_bem_d31_elicit_8.wav	ulu lwimbo lwaletelwe na munyina ficita lesa chitika	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-005539_bem_fb0_elicit_5.wav	janet naya ku lusaka ku kumona bamayo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201012-182347_bem_fb0_elicit_4.wav	cikulu cila muntu naishiba impendwa ya mpeta shakwe	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-143137_bem_d31_elicit_21.wav	landa icishinka ukuti ube uwa kakulwa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201012-193916_bem_fb0_elicit_4.wav	ukutapa amenshi nelyo ukushingula atemwa ukwipika akanani kankasha nabo ninshi nifyo fine	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-021353_bem_798_elicit_41.wav	umubiye ebele inshita wikele mu blueville tawatala aumfwa uko baleti ba mangala	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-105818_bem_798_elicit_17.wav	inshila iisuma iyakuicingililamo kuli ubu bulwele kuukonka fye inshila shapeelwa ishakuicingililamo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-010158_bem_798_elicit_12.wav	amano mapuli ifilanda abakulu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_3.wav	baali ne mfuti shibili ne mbokoshi sha mpolopolo nasho shiine	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-212422_bem_fb0_elicit_20.wav	kuti twacita shani pa kuipaya	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_29.wav	mwaisule iwena ne mfubu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201001-105646_bem_798_elicit_48.wav	abati kutala wamona  ifyo bekala nangu ifyo balanda elyo naiwe waishiba ifyakwikala atemwa ukwasuka	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201011-221153_bem_fb0_elicit_24.wav	ng'anda bampela	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-110537_bem_d31_elicit_60.wav	aba bantu bafwile ukuba abaishiba bwino bwino ukulanshanya mu lulimi lwa cingeleshi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_36.wav	kuti tulamonafye umusungu abute nkanda atuti nalelo twafwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-005222_bem_798_elicit_32.wav	imitumba ya nsalu nayo ni mutuule	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-162447_bem_798_elicit_30.wav	ukupatikisha umuntu ukuti asumine kuntambi shimo isha mipangile ya cupo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-062208_bem_d31_elicit_13.wav	ne milandile iya pusana ukulingana na cila umo kuntu atula aletwishika nga cakutila akapwishishisha amasambililo yali yakubalilapo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-020249_bem_d31_elicit_10.wav	palwa icupo cesu	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-142856_bem_798_elicit_0.wav	umwana wa mulanda kukakata	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201013-132016_bem_fb0_elicit_15.wav	ee bayafisha pa mwinshi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-201528_bem_fb0_elicit_20.wav	neco e nshita joni amushilile amalaya ya kucapa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-120506_bem_798_elicit_34.wav	ukulingana nokupenda kwa kwa lesa ubu ebushiku bwakutendekelapo umulungu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-223427_bem_d31_elicit_33.wav	ilyo ali ne myaka yakufyalwa isano five	1
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-192637_bem_346_elicit_39.wav	cinshi wacilaiminina pedeski	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-015824_bem_798_elicit_22.wav	kapumuna na mu musowa kalalila	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-020249_bem_d31_elicit_19.wav	mukati ka calo ca zambia abantu babomfya ba saca na tumotoka utunono incinga	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-224141_bem_fb0_elicit_45.wav	fyonse fyasumina afiti eya mwandi ala iwe shiluwo eco wabela na mano waba na mano nge nkonshi iyakwata ifinsenda mu mutwe ifiyeba amano	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-214522_bem_798_elicit_11.wav	balemokaula umukate mu ma yanda yabo no kulila capamo ne mitima iyatambalala	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-214144_bem_798_elicit_24.wav	nangu pa plus six two six two six one three three zero four ku bali kufyalo fimbi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-152419_bem_346_elicit_8.wav	ufwile wakonkosha waumfwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_22.wav	ukushitisha kwa bantu elyo no kusunga mu busha milandu iyafisama	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-002328_bem_798_elicit_42.wav	ba mangala basikilefye pale pale basuka bapenda bakumana amakumi yatatu nacine lubali	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-110012_bem_d31_elicit_9.wav	icikalamba muli uyu musango wa kusambilila kwa misepela kwishiba papelele amano yabo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-000224_bem_fb0_elicit_31.wav	joni asantika utwaice atupela na bishiketi twaya na kumwabo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200921-192247_bem_d31_elicit_14.wav	pamo nge fyacitike kuli yona kumukashi wakwa loti	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-204525_bem_798_elicit_15.wav	na imwe bene kuti mwaishibapo amabumba yamo ayainikwa peshiwi lye senge	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-222019_bem_fb0_elicit_4.wav	kuti yati iloleshe ku kabanga yamona intumba ya mulilo ukalamba nganshi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-101707_bem_d31_elicit_10.wav	shikaalukila ku fitabo fya scientology mukufwaya icishinka icipingo cikasanguka icafye mu menso shaiko	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-003120_bem_798_elicit_15.wav	ikapilibukila ku fitabo fya scientology mukufwaya icine icipingo cikaba icafye mu menso yaiko	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-063230_bem_798_elicit_22.wav	bushiku nshi ku twapia kwaleba saana ubwalwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201011-234841_bem_fb0_elicit_0.wav	impeta mikoli ya fitwalo fya mu isonde ifitwala ku mipeta	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201011-223928_bem_fb0_elicit_18.wav	eko tuli tumo utwakuti cila muntu ali no kusosa imiku ukulingana nomo bapendela abene imiku ine nelyo isano tumo utuli ngo tu	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-110537_bem_d31_elicit_0.wav	kasebo ka buyantanshi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-013220_bem_fb0_elicit_16.wav	joni apopene anina ne citukutuku cakwe alaya no kuya	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-214522_bem_798_elicit_47.wav	takuli umwina kristu uwingapokelela nangu ukupeela kuli shikulu na ku bena kristu banankwe fyonse ifyo enga cita	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-001734_bem_798_elicit_22.wav	abapuswikeko bena baya na ku mushi abati kabukace mailo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-103454_bem_798_elicit_38.wav	ala kuti umushi wakaba na see	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-023548_bem_d31_elicit_32.wav	inshita yakuba fweka na lesa itupela ishuko lya kulanshanya na wena pafintu ifyo tushingwana nafyo mu bwikashi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-013220_bem_fb0_elicit_3.wav	joni ati cawama sana pa kwishiba intunga alolako mune kwena iwe tawabifishe kabili wawemye nganshi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201006-002700_bem_fb0_elicit_36.wav	uko twapita tawakamoneko busanso bwa nsoka iyo ubwa kuti insoka ikasume umuntu	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-025003_bem_798_elicit_48.wav	koyikoyi eka ewalelansha muka wongo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-102640_bem_d31_elicit_9.wav	pakuti abatume kukubila nokukwata amaka yakutamfya ingulu	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-222234_bem_798_elicit_34.wav	ukulandilana musha malumbo umo no munankwe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-033028_bem_798_elicit_0.wav	nomba umuntu wamano apula ilyano konse konse fye nangu nikumwanakashi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201004-201313_bem_fb0_elicit_33.wav	ndefwaya umulimo wapwa bwangu	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200930-133148_bem_fb0_elicit_8.wav	janet mfwaisha ababemba na bangoni atemwa abasezuru ba ku southern rhodesia	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-050356_bem_798_elicit_6.wav	pali ilya nshita ifilonganino ifyaliko fye ni ucz bakatolika ba african national church ne nte shakwa yehova	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200930-150533_bem_fb0_elicit_16.wav	joni akubila ikofi iyapita fye pa mulu wakwe joni aleka na ku ikofi lya ku kuso kuti pa linso kuli peter pokela	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-013220_bem_fb0_elicit_32.wav	kutalikutali balabilikisha abakashi abati ngo yu kapokola asha icitukutuku apa afuma kwi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-050356_bem_798_elicit_42.wav	bushe kuli ifintu fimo ifyo mumwene ififwile fyabombelwa mu nshila imbi ilyo muleshimpa icilonganino cimbi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-005539_bem_fb0_elicit_61.wav	buleca fye janet aoda na taxi wa kumutwala ku citesheni	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-023738_bem_798_elicit_36.wav	umuntu onse apo ali alingile alelanga ukuti epwali talingile ukulabwa nangu ukutumpikwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-001734_bem_798_elicit_32.wav	abeni bena kumonafye icimulongo cakulisha pe shilya kabili neci kasuba bebele natucimbefye	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_38.wav	akabungwe akatungilila abantu abashitishiwa kabungwe akatungililwa no buteko nokubombelwapo naba australian red cross	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-081050_bem_d31_elicit_34.wav	abantu bamo tabalipila inkongole	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-002328_bem_798_elicit_34.wav	shamitombo amuleka apila ati nalimo nabanankwe balaisa uleke tubomine capamo belusanga mukadi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_17.wav	pamo fye no bwampano bwa mufyupo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-231632_bem_fb0_elicit_40.wav	ababiye kwa janet mu mushi bapapa nganshi pa kumona apo janet abwelela uwaciba atile naya ndafwaya umunkoyo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-011712_bem_798_elicit_9.wav	nao wa ku bufumu bwa ku kabara ekwabo mutundu wa ba cimba abo bopilana na ba maindo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180102-143243_bem_d31_elicit_63.wav	uyu tata aesha ukutumako ma lamya natu musange	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-223110_bem_fb0_elicit_23.wav	iwe walishiba utwingi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-043821_bem_798_elicit_5.wav	panuma yakumfwa candetele umwenso uukalamba nganshi pamulandu wakutila ine nali ushilaishiba lesa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-084033_bem_d31_elicit_5.wav	twishibisheni ifyo muletontonkanya	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-120506_bem_798_elicit_2.wav	nangu cakuti pali ino nshita tulekonka sana umwaka wa cisungu cisuma ukuti twaishiba ifyo imyeshi yakonkana mumwaka wa cibemba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200914-213535_bem_d31_elicit_41.wav	awe fyonse fyalipwa naba kanabesa bonse balilishiba ilyashi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200914-185607_bem_d31_elicit_45.wav	cawama epo twamonana	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200918-110406_bem_798_elicit_17.wav	ala bambi tabakatasho kutwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200929-215409_bem_fb0_elicit_16.wav	cikashana ee kwena shalikalipe mwe tamulemona jontie w aba kawe afililwe no kushiikata	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-075458_bem_d31_elicit_30.wav	pantu kristu e mutwe wa cilonganino bonse mukatika cilonganino bafwile ukumunakila nokumukonka	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200923-215451_bem_798_elicit_31.wav	cila bushiku aba pelishiti baletantamika abashilika babo pa lupili no kulatinya abena isreali lubali lumbi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-001734_bem_798_elicit_12.wav	kuti abantu pakuti bese bapwe umwenso nga basakamane ukuli mfumu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201013-141625_bem_fb0_elicit_18.wav	ashimpa na namumpanda epo aisapisha umumposempose	1
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200915-120130_bem_346_elicit_22.wav	shalenipo kalasi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-122837_bem_d31_elicit_7.wav	kanabesa bushe mwaibukisha lilya natile kuli umukashana ndefwaya ukuupa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_31.wav	bushe imwe nangu umuntu umbi ali mubusanso	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-103454_bem_798_elicit_46.wav	nga neci abantu bakulya abalapepa inama sha mu mumana bena ni mfumu awe cabwela caisha no mwana	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-060018_bem_d31_elicit_0.wav	ubuseko ukukwelela kwa cishinka ukwapwililika kuleto buseko ne nsansa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/08-200915-143450_bem_346_elicit_2.wav	abana mufyalo ifyapusana pusana nemitundu	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-125910_bem_798_elicit_28.wav	niwe mankangala munshifukatilwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201012-184652_bem_fb0_elicit_9.wav	kabili imfula nga yalaloka kuti yafutula amaliba	1
